# phase-5J component-map matcher oracle — key	u64 bits	repr
# cpython 3.14.3
map/sig1/eta_c/1/2	4606101554889448489	0.88
map/sig1/eta_c/1/3	4606101554889448489	0.88
map/sig1/eta_c/1/4	4606101554889448489	0.88
map/sig1/eta_c/1/5	4606101554889448489	0.88
map/sig1/eta_c/1/6	4606101554889448489	0.88
map/sig1/eta_c/1/7	4606101554889448489	0.88
map/sig1/eta_c/2/0	4606101554889448489	0.88
map/sig1/eta_c/2/1	4606101554889448489	0.88
map/sig1/eta_c/2/2	4606101554889448489	0.88
map/sig1/eta_c/2/3	4606101554889448489	0.88
map/sig1/eta_c/2/4	4606101554889448489	0.88
map/sig1/eta_c/2/5	4606101554889448489	0.88
map/sig1/eta_c/2/6	4606101554889448489	0.88
map/sig1/eta_c/2/7	4606101554889448489	0.88
map/sig1/eta_c/3/0	4606101554889448489	0.88
map/sig1/eta_c/3/1	4606101554889448489	0.88
map/sig1/eta_c/3/2	4606101554889448489	0.88
map/sig1/eta_c/3/3	4606101554889448489	0.88
map/sig1/eta_c/3/4	4606101554889448489	0.88
map/sig1/eta_c/3/5	4606101554889448489	0.88
map/sig1/eta_c/3/6	4606101554889448489	0.88
map/sig1/eta_c/3/7	4606101554889448489	0.88
map/sig1/eta_c/4/0	4606101554889448489	0.88
map/sig1/eta_c/4/1	4606101554889448489	0.88
map/sig1/eta_c/4/2	4606101554889448489	0.88
map/sig1/eta_c/4/3	4606101554889448489	0.88
map/sig1/eta_c/4/4	4606101554889448489	0.88
map/sig1/eta_c/4/5	4606101554889448489	0.88
map/sig1/eta_c/4/6	4606101554889448489	0.88
map/sig1/eta_c/4/7	4606101554889448489	0.88
map/sig1/eta_c/5/0	4606101554889448489	0.88
map/sig1/eta_c/5/1	4606101554889448489	0.88
map/sig1/eta_c/5/2	4606101554889448489	0.88
map/sig1/eta_c/5/3	4606101554889448489	0.88
map/sig1/eta_c/5/4	4606101554889448489	0.88
map/sig1/eta_c/5/5	4606101554889448489	0.88
map/sig1/eta_c/5/6	4606101554889448489	0.88
map/sig1/eta_c/5/7	4606101554889448489	0.88
map/sig1/eta_c/6/0	4606101554889448489	0.88
map/sig1/eta_c/6/1	4606101554889448489	0.88
map/sig1/eta_c/6/2	4606101554889448489	0.88
map/sig1/eta_c/6/3	4606101554889448489	0.88
map/sig1/eta_c/6/4	4606101554889448489	0.88
map/sig1/eta_c/6/5	4606101554889448489	0.88
map/sig1/eta_c/6/6	4606101554889448489	0.88
map/sig1/eta_c/6/7	4606101554889448489	0.88
map/sig1/eta_c/7/0	4606101554889448489	0.88
map/sig1/eta_c/7/1	4606101554889448489	0.88
map/sig1/eta_c/7/2	4606101554889448489	0.88
map/sig1/eta_c/7/3	4606101554889448489	0.88
map/sig1/eta_c/7/4	4606101554889448489	0.88
map/sig1/eta_c/7/5	4606101554889448489	0.88
map/sig1/eta_c/7/6	4606101554889448489	0.88
map/sig1/eta_c/7/7	4606101554889448489	0.88
map/sig1/eta_c/8/0	4606101554889448489	0.88
map/sig1/eta_c/8/1	4606101554889448489	0.88
map/sig1/eta_c/8/2	4606101554889448489	0.88
map/sig1/eta_c/8/3	4606101554889448489	0.88
map/sig1/eta_c/8/4	4606101554889448489	0.88
map/sig1/eta_c/8/5	4606101554889448489	0.88
map/sig1/eta_c/8/6	4606101554889448489	0.88
map/sig1/eta_c/8/7	4606101554889448489	0.88
map/sig1/eta_c/9/0	4606101554889448489	0.88
map/sig1/eta_c/9/1	4606101554889448489	0.88
map/sig1/eta_c/9/2	4606101554889448489	0.88
map/sig1/eta_c/9/3	4606101554889448489	0.88
map/sig1/eta_c/9/4	4606101554889448489	0.88
map/sig1/eta_c/9/5	4606101554889448489	0.88
map/sig1/eta_c/9/6	4606101554889448489	0.88
map/sig1/eta_c/9/7	4606101554889448489	0.88
map/sig1/eta_t/0	4606281698874543309	0.9
map/sig1/eta_t/1	4606281698874543309	0.9
map/sig1/eta_t/2	4606281698874543309	0.9
map/sig1/eta_t/3	4606281698874543309	0.9
map/sig1/eta_t/4	4606281698874543309	0.9
map/sig1/eta_t/5	4606281698874543309	0.9
solven/flat/0/0/ok	4607182418800017408	1.0
solven/flat/0/0	4603030705141229890	0.5390671904363347
solven/flat/0/1/ok	4607182418800017408	1.0
solven/flat/0/1	4604532542482197728	0.7058046299547662
solven/flat/0/2/ok	4607182418800017408	1.0
solven/flat/0/2	4605961318208050954	0.8644306007415434
solven/flat/0/3/ok	4607182418800017408	1.0
solven/flat/0/3	4607165831863056144	0.9981584800677599
solven/flat/0/4/ok	4607182418800017408	1.0
solven/flat/0/4	4607787802687523523	1.134422226129275
solven/flat/1/0/ok	4607182418800017408	1.0
solven/flat/1/0	4603030705141229890	0.5390671904363347
solven/flat/1/1/ok	4607182418800017408	1.0
solven/flat/1/1	4604532542482197728	0.7058046299547662
solven/flat/1/2/ok	4607182418800017408	1.0
solven/flat/1/2	4605961318208050954	0.8644306007415434
solven/flat/1/3/ok	4607182418800017408	1.0
solven/flat/1/3	4607165831863056144	0.9981584800677599
solven/flat/1/4/ok	4607182418800017408	1.0
solven/flat/1/4	4607787802687523523	1.134422226129275
solven/flat/2/0/ok	4607182418800017408	1.0
solven/flat/2/0	4603030705141229890	0.5390671904363347
solven/flat/2/1/ok	4607182418800017408	1.0
solven/flat/2/1	4604532542482197728	0.7058046299547662
solven/flat/2/2/ok	4607182418800017408	1.0
solven/flat/2/2	4605961318208050954	0.8644306007415434
solven/flat/2/3/ok	4607182418800017408	1.0
solven/flat/2/3	4607165831863056144	0.9981584800677599
solven/flat/2/4/ok	4607182418800017408	1.0
solven/flat/2/4	4607787802687523523	1.134422226129275
solven/flat/3/0/ok	4607182418800017408	1.0
solven/flat/3/0	4603030705141229890	0.5390671904363347
solven/flat/3/1/ok	4607182418800017408	1.0
solven/flat/3/1	4604532542482197728	0.7058046299547662
solven/flat/3/2/ok	4607182418800017408	1.0
solven/flat/3/2	4605961318208050954	0.8644306007415434
solven/flat/3/3/ok	4607182418800017408	1.0
solven/flat/3/3	4607165831863056144	0.9981584800677599
solven/flat/3/4/ok	4607182418800017408	1.0
solven/flat/3/4	4607787802687523523	1.134422226129275
solven/flat/4/0/ok	4607182418800017408	1.0
solven/flat/4/0	4603030705141229890	0.5390671904363347
solven/flat/4/1/ok	4607182418800017408	1.0
solven/flat/4/1	4604532542482197728	0.7058046299547662
solven/flat/4/2/ok	4607182418800017408	1.0
solven/flat/4/2	4605961318208050954	0.8644306007415434
solven/flat/4/3/ok	4607182418800017408	1.0
solven/flat/4/3	4607165831863056144	0.9981584800677599
solven/flat/4/4/ok	4607182418800017408	1.0
solven/flat/4/4	4607787802687523523	1.134422226129275
solven/flat/5/0/ok	4607182418800017408	1.0
solven/flat/5/0	4603030705141229890	0.5390671904363347
solven/flat/5/1/ok	4607182418800017408	1.0
solven/flat/5/1	4604532542482197728	0.7058046299547662
solven/flat/5/2/ok	4607182418800017408	1.0
solven/flat/5/2	4605961318208050954	0.8644306007415434
solven/flat/5/3/ok	4607182418800017408	1.0
solven/flat/5/3	4607165831863056144	0.9981584800677599
solven/flat/5/4/ok	4607182418800017408	1.0
solven/flat/5/4	4607787802687523523	1.134422226129275
solven/flow/0/0/ok	4607182418800017408	1.0
solven/flow/0/0	4603031002895543686	0.5391002478058204
solven/flow/0/1/ok	4607182418800017408	1.0
solven/flow/0/1	4604582161252026300	0.7113134200264919
solven/flow/0/2/ok	4607182418800017408	1.0
solven/flow/0/2	4606133279488924910	0.8835221380785734
solven/flow/0/3/ok	4607182418800017408	1.0
solven/flow/0/3	4607329054593164448	1.032559686757203
solven/flow/0/4/ok	4607182418800017408	1.0
solven/flow/0/4	4608023858141951230	1.1868370662480738
solven/flow/1/0/ok	4607182418800017408	1.0
solven/flow/1/0	4603129868936968686	0.5500765833601784
solven/flow/1/1/ok	4607182418800017408	1.0
solven/flow/1/1	4604536211766681786	0.7062120023665763
solven/flow/1/2/ok	4607182418800017408	1.0
solven/flow/1/2	4605982609479550582	0.8667944067257867
solven/flow/1/3/ok	4607182418800017408	1.0
solven/flow/1/3	4607218993345261843	1.0081211804491133
solven/flow/1/4/ok	4607182418800017408	1.0
solven/flow/1/4	4607885042585366866	1.1560138208288504
solven/flow/2/0/ok	4607182418800017408	1.0
solven/flow/2/0	4603298298976448442	0.5687760741470733
solven/flow/2/1/ok	4607182418800017408	1.0
solven/flow/2/1	4604599003048565948	0.7131832350559288
solven/flow/2/2/ok	4607182418800017408	1.0
solven/flow/2/2	4605963271369021610	0.8646474451695856
solven/flow/2/3/ok	4607182418800017408	1.0
solven/flow/2/3	4607179262869593288	0.9996496213379027
solven/flow/2/4/ok	4607182418800017408	1.0
solven/flow/2/4	4607822601594864733	1.1421491357616766
solven/flow/3/0/ok	4607182418800017408	1.0
solven/flow/3/0	4603444659211422372	0.5850253244228338
solven/flow/3/1/ok	4607182418800017408	1.0
solven/flow/3/1	4604678760599213254	0.7220381019675635
solven/flow/3/2/ok	4607182418800017408	1.0
solven/flow/3/2	4605988721106149296	0.867472933582567
solven/flow/3/3/ok	4607182418800017408	1.0
solven/flow/3/3	4607165836450745374	0.9981589894035812
solven/flow/3/4/ok	4607182418800017408	1.0
solven/flow/3/4	4607798950616213127	1.1368975635508904
solven/flow/4/0/ok	4607182418800017408	1.0
solven/flow/4/0	4603613068312975572	0.6037224906329137
solven/flow/4/1/ok	4607182418800017408	1.0
solven/flow/4/1	4604784320500001860	0.7337576052008292
solven/flow/4/2/ok	4607182418800017408	1.0
solven/flow/4/2	4606041231727034308	0.8733027836169573
solven/flow/4/3/ok	4607182418800017408	1.0
solven/flow/4/3	4607179446752711400	0.9996700364650595
solven/flow/4/4/ok	4607182418800017408	1.0
solven/flow/4/4	4607788514727421986	1.13458033074722
solven/flow/5/0/ok	4607182418800017408	1.0
solven/flow/5/0	4603899383995132014	0.6355099168970477
solven/flow/5/1/ok	4607182418800017408	1.0
solven/flow/5/1	4604983840206871720	0.7559087424441673
solven/flow/5/2/ok	4607182418800017408	1.0
solven/flow/5/2	4606164614163443984	0.8870009857905945
solven/flow/5/3/ok	4607182418800017408	1.0
solven/flow/5/3	4607213914911682912	1.0069935416714415
solven/flow/5/4/ok	4607182418800017408	1.0
solven/flow/5/4	4607795517528979046	1.1361352650523258
solven/press/0/0/ok	4607182418800017408	1.0
solven/press/0/0	4603031002895543686	0.5391002478058204
solven/press/0/1/ok	4607182418800017408	1.0
solven/press/0/1	4604582161252026300	0.7113134200264919
solven/press/0/2/ok	4607182418800017408	1.0
solven/press/0/2	4606133279488924910	0.8835221380785734
solven/press/0/3/ok	4607182418800017408	1.0
solven/press/0/3	4607329054593164448	1.032559686757203
solven/press/0/4/ok	4607182418800017408	1.0
solven/press/0/4	4608023858141951230	1.1868370662480738
solven/press/1/0/ok	4607182418800017408	1.0
solven/press/1/0	4603129868936968686	0.5500765833601784
solven/press/1/1/ok	4607182418800017408	1.0
solven/press/1/1	4604536211766681786	0.7062120023665763
solven/press/1/2/ok	4607182418800017408	1.0
solven/press/1/2	4605982609479550582	0.8667944067257867
solven/press/1/3/ok	4607182418800017408	1.0
solven/press/1/3	4607218993345261843	1.0081211804491133
solven/press/1/4/ok	4607182418800017408	1.0
solven/press/1/4	4607885042585366866	1.1560138208288504
solven/press/2/0/ok	4607182418800017408	1.0
solven/press/2/0	4603298298976448442	0.5687760741470733
solven/press/2/1/ok	4607182418800017408	1.0
solven/press/2/1	4604599003048565948	0.7131832350559288
solven/press/2/2/ok	4607182418800017408	1.0
solven/press/2/2	4605963271369021610	0.8646474451695856
solven/press/2/3/ok	4607182418800017408	1.0
solven/press/2/3	4607179262869593288	0.9996496213379027
solven/press/2/4/ok	4607182418800017408	1.0
solven/press/2/4	4607822601594864733	1.1421491357616766
solven/press/3/0/ok	4607182418800017408	1.0
solven/press/3/0	4603444659211422372	0.5850253244228338
solven/press/3/1/ok	4607182418800017408	1.0
solven/press/3/1	4604678760599213254	0.7220381019675635
solven/press/3/2/ok	4607182418800017408	1.0
solven/press/3/2	4605988721106149296	0.867472933582567
solven/press/3/3/ok	4607182418800017408	1.0
solven/press/3/3	4607165836450745374	0.9981589894035812
solven/press/3/4/ok	4607182418800017408	1.0
solven/press/3/4	4607798950616213127	1.1368975635508904
solven/press/4/0/ok	4607182418800017408	1.0
solven/press/4/0	4603613068312975572	0.6037224906329137
solven/press/4/1/ok	4607182418800017408	1.0
solven/press/4/1	4604784320500001860	0.7337576052008292
solven/press/4/2/ok	4607182418800017408	1.0
solven/press/4/2	4606041231727034308	0.8733027836169573
solven/press/4/3/ok	4607182418800017408	1.0
solven/press/4/3	4607179446752711400	0.9996700364650595
solven/press/4/4/ok	4607182418800017408	1.0
solven/press/4/4	4607788514727421986	1.13458033074722
solven/press/5/0/ok	4607182418800017408	1.0
solven/press/5/0	4603899383995132014	0.6355099168970477
solven/press/5/1/ok	4607182418800017408	1.0
solven/press/5/1	4604983840206871720	0.7559087424441673
solven/press/5/2/ok	4607182418800017408	1.0
solven/press/5/2	4606164614163443984	0.8870009857905945
solven/press/5/3/ok	4607182418800017408	1.0
solven/press/5/3	4607213914911682912	1.0069935416714415
solven/press/5/4/ok	4607182418800017408	1.0
solven/press/5/4	4607795517528979046	1.1361352650523258
solven/tilt/0/0/ok	4607182418800017408	1.0
solven/tilt/0/0	4603031297068537152	0.5391329075688773
solven/tilt/0/1/ok	4607182418800017408	1.0
solven/tilt/0/1	4604639254823184286	0.717652079752259
solven/tilt/0/2/ok	4607182418800017408	1.0
solven/tilt/0/2	4606351642670889196	0.9077653213132897
solven/tilt/0/3/ok	4607182418800017408	1.0
solven/tilt/0/3	4607538155719831976	1.0789894638174733
solven/tilt/0/4/ok	4607182418800017408	1.0
solven/tilt/0/4	4608358142707292967	1.2610631504919156
solven/tilt/1/0/ok	4607182418800017408	1.0
solven/tilt/1/0	4603210250853928410	0.5590007688573977
solven/tilt/1/1/ok	4607182418800017408	1.0
solven/tilt/1/1	4604539748041679768	0.7066046077589929
solven/tilt/1/2/ok	4607182418800017408	1.0
solven/tilt/1/2	4606005726981393570	0.8693609650075766
solven/tilt/1/3/ok	4607182418800017408	1.0
solven/tilt/1/3	4607271599351889472	1.0198020604074287
solven/tilt/1/4/ok	4607182418800017408	1.0
solven/tilt/1/4	4608006377978143232	1.182955690181302
solven/tilt/2/0/ok	4607182418800017408	1.0
solven/tilt/2/0	4603490357564114336	0.5900988607574398
solven/tilt/2/1/ok	4607182418800017408	1.0
solven/tilt/2/1	4604656052152526006	0.7195169579309979
solven/tilt/2/2/ok	4607182418800017408	1.0
solven/tilt/2/2	4605965177432230960	0.8648590606957267
solven/tilt/2/3/ok	4607182418800017408	1.0
solven/tilt/2/3	4607187975816324477	1.001233905490465
solven/tilt/2/4/ok	4607182418800017408	1.0
solven/tilt/2/4	4607862267385215060	1.1509567105090541
solven/tilt/3/0/ok	4607182418800017408	1.0
solven/tilt/3/0	4603721584538885152	0.6157702118879378
solven/tilt/3/1/ok	4607182418800017408	1.0
solven/tilt/3/1	4604795864510180472	0.7350392477905094
solven/tilt/3/2/ok	4607182418800017408	1.0
solven/tilt/3/2	4606013764330381558	0.8702532899979178
solven/tilt/3/3/ok	4607182418800017408	1.0
solven/tilt/3/3	4607165841033361698	0.9981594981761968
solven/tilt/3/4/ok	4607182418800017408	1.0
solven/tilt/3/4	4607810947540260890	1.1395614158113916
solven/tilt/4/0/ok	4607182418800017408	1.0
solven/tilt/4/0	4603978893882421228	0.6443372876524314
solven/tilt/4/1/ok	4607182418800017408	1.0
solven/tilt/4/1	4604973549029193694	0.754766192203302
solven/tilt/4/2/ok	4607182418800017408	1.0
solven/tilt/4/2	4606109920897253412	0.8809288134489219
solven/tilt/4/3/ok	4607182418800017408	1.0
solven/tilt/4/3	4607187346996366917	1.0010942794114197
solven/tilt/4/4/ok	4607182418800017408	1.0
solven/tilt/4/4	4607789239959523233	1.1347413646226203
solven/tilt/5/0/ok	4607182418800017408	1.0
solven/tilt/5/0	4604401831282344854	0.6912927715894621
solven/tilt/5/1/ok	4607182418800017408	1.0
solven/tilt/5/1	4605295216572233468	0.790478463459038
solven/tilt/5/2/ok	4607182418800017408	1.0
solven/tilt/5/2	4606325237393332264	0.9048337466017573
solven/tilt/5/3/ok	4607182418800017408	1.0
solven/tilt/5/3	4607248473491178549	1.0146670878023205
solven/tilt/5/4/ok	4607182418800017408	1.0
solven/tilt/5/4	4607802787335666415	1.137749486406104
solven/gate5/0/0/ok	4607182418800017408	1.0
solven/gate5/0/0	4603031002895543686	0.5391002478058204
solven/gate5/0/1/ok	4607182418800017408	1.0
solven/gate5/0/1	4604582161252026300	0.7113134200264919
solven/gate5/0/2/ok	4607182418800017408	1.0
solven/gate5/0/2	4606133279488924910	0.8835221380785734
solven/gate5/0/3/ok	4607182418800017408	1.0
solven/gate5/0/3	4607329054593164448	1.032559686757203
solven/gate5/0/4/ok	4607182418800017408	1.0
solven/gate5/0/4	4608023858141951230	1.1868370662480738
solven/gate5/1/0/ok	4607182418800017408	1.0
solven/gate5/1/0	4603129868936968686	0.5500765833601784
solven/gate5/1/1/ok	4607182418800017408	1.0
solven/gate5/1/1	4604536211766681786	0.7062120023665763
solven/gate5/1/2/ok	4607182418800017408	1.0
solven/gate5/1/2	4605982609479550582	0.8667944067257867
solven/gate5/1/3/ok	4607182418800017408	1.0
solven/gate5/1/3	4607218993345261843	1.0081211804491133
solven/gate5/1/4/ok	4607182418800017408	1.0
solven/gate5/1/4	4607885042585366866	1.1560138208288504
solven/gate5/2/0/ok	4607182418800017408	1.0
solven/gate5/2/0	4603298298976448442	0.5687760741470733
solven/gate5/2/1/ok	4607182418800017408	1.0
solven/gate5/2/1	4604599003048565948	0.7131832350559288
solven/gate5/2/2/ok	4607182418800017408	1.0
solven/gate5/2/2	4605963271369021610	0.8646474451695856
solven/gate5/2/3/ok	4607182418800017408	1.0
solven/gate5/2/3	4607179262869593288	0.9996496213379027
solven/gate5/2/4/ok	4607182418800017408	1.0
solven/gate5/2/4	4607822601594864733	1.1421491357616766
solven/gate5/3/0/ok	4607182418800017408	1.0
solven/gate5/3/0	4603444659211422372	0.5850253244228338
solven/gate5/3/1/ok	4607182418800017408	1.0
solven/gate5/3/1	4604678760599213254	0.7220381019675635
solven/gate5/3/2/ok	4607182418800017408	1.0
solven/gate5/3/2	4605988721106149296	0.867472933582567
solven/gate5/3/3/ok	4607182418800017408	1.0
solven/gate5/3/3	4607165836450745374	0.9981589894035812
solven/gate5/3/4/ok	4607182418800017408	1.0
solven/gate5/3/4	4607798950616213127	1.1368975635508904
solven/gate5/4/0/ok	4607182418800017408	1.0
solven/gate5/4/0	4603613068312975572	0.6037224906329137
solven/gate5/4/1/ok	4607182418800017408	1.0
solven/gate5/4/1	4604784320500001860	0.7337576052008292
solven/gate5/4/2/ok	4607182418800017408	1.0
solven/gate5/4/2	4606041231727034308	0.8733027836169573
solven/gate5/4/3/ok	4607182418800017408	1.0
solven/gate5/4/3	4607179446752711400	0.9996700364650595
solven/gate5/4/4/ok	4607182418800017408	1.0
solven/gate5/4/4	4607788514727421986	1.13458033074722
solven/gate5/5/0/ok	4607182418800017408	1.0
solven/gate5/5/0	4603899383995132014	0.6355099168970477
solven/gate5/5/1/ok	4607182418800017408	1.0
solven/gate5/5/1	4604983840206871720	0.7559087424441673
solven/gate5/5/2/ok	4607182418800017408	1.0
solven/gate5/5/2	4606164614163443984	0.8870009857905945
solven/gate5/5/3/ok	4607182418800017408	1.0
solven/gate5/5/3	4607213914911682912	1.0069935416714415
solven/gate5/5/4/ok	4607182418800017408	1.0
solven/gate5/5/4	4607795517528979046	1.1361352650523258
solven/sig1/0/0/ok	4607182418800017408	1.0
solven/sig1/0/0	4603031683866161800	0.5391758507317528
solven/sig1/0/1/ok	4607182418800017408	1.0
solven/sig1/0/1	4604731315670327218	0.727872886968717
solven/sig1/0/2/ok	4607182418800017408	1.0
solven/sig1/0/2	4606770873835325692	0.954309330453071
solven/sig1/0/3/ok	4607182418800017408	1.0
solven/sig1/0/3	4607996425400170821	1.1807457739374325
solven/sig1/0/4/ok	4607182418800017408	1.0
solven/sig1/0/4	4609186167663086620	1.4449216246691838
solven/sig1/1/0/ok	4607182418800017408	1.0
solven/sig1/1/0	4603297874584747454	0.5687289572032836
solven/sig1/1/1/ok	4607182418800017408	1.0
solven/sig1/1/1	4604544271241135420	0.7071067837770566
solven/sig1/1/2/ok	4607182418800017408	1.0
solven/sig1/1/2	4606039947228801026	0.8731601756655893
solven/sig1/1/3/ok	4607182418800017408	1.0
solven/sig1/1/3	4607359021008241991	1.0392135675541156
solven/sig1/1/4/ok	4607182418800017408	1.0
solven/sig1/1/4	4608231498667713585	1.2329425247574017
solven/sig1/2/0/ok	4607182418800017408	1.0
solven/sig1/2/0	4603682588642362516	0.6114407976694047
solven/sig1/2/1/ok	4607182418800017408	1.0
solven/sig1/2/1	4604721252522685850	0.7267556531475521
solven/sig1/2/2/ok	4607182418800017408	1.0
solven/sig1/2/2	4605967649179073818	0.8651334797213253
solven/sig1/2/3/ok	4607182418800017408	1.0
solven/sig1/2/3	4607198232317739596	1.0035113062950982
solven/sig1/2/4/ok	4607182418800017408	1.0
solven/sig1/2/4	4607925297033965923	1.164952103964503
solven/sig1/3/0/ok	4607182418800017408	1.0
solven/sig1/3/0	4603987535661854288	0.6452967179024629
solven/sig1/3/1/ok	4607182418800017408	1.0
solven/sig1/3/1	4604922333154145274	0.7490800878327939
solven/sig1/3/2/ok	4607182418800017408	1.0
solven/sig1/3/2	4606044090144894446	0.8736201317491898
solven/sig1/3/3/ok	4607182418800017408	1.0
solven/sig1/3/3	4607165847135643620	0.998160175665586
solven/sig1/3/4/ok	4607182418800017408	1.0
solven/sig1/3/4	4607828491212434195	1.1434568935680474
solven/sig1/4/0/ok	4607182418800017408	1.0
solven/sig1/4/0	4604318921398299786	0.6820879253658785
solven/sig1/4/1/ok	4607182418800017408	1.0
solven/sig1/4/1	4605168737300382462	0.7764364434843569
solven/sig1/4/2/ok	4607182418800017408	1.0
solven/sig1/4/2	4606188516382881698	0.8896546652265338
